2023-05-03 12:30	0.184	5.92	100.25
2023-05-03 13:00	0.237	6.46	89.93
2023-05-03 13:30	0.168	6.41	93.18
2023-05-03 14:00	0.169	6.63	54.43
2023-05-03 14:30	0.196	5.40	36.22
2023-05-03 15:00	0.175	6.10	25.61
2023-05-03 15:30	0.139	6.11	16.13
2023-05-03 16:00	0.143	7.45	17.19
2023-05-03 16:30	0.146	6.21	20.07
2023-05-03 17:00	0.386	4.62	16.08
2023-05-03 17:30	0.460	4.14	13.29
2023-05-03 18:00	0.438	4.24	23.01
2023-05-03 18:30	0.487	4.15	11.85
2023-05-03 19:00	0.558	4.23	22.15
2023-05-03 19:30	0.493	4.28	17.29
2023-05-03 20:00	0.453	4.53	18.87
2023-05-03 20:30	0.407	4.74	14.95
2023-05-03 21:00	0.480	4.82	11.59
2023-05-03 21:30	0.464	5.32	14.87
2023-05-03 22:00	0.527	4.78	8.97
2023-05-03 22:30	0.508	4.91	13.38
2023-05-03 23:00	0.656	4.83	9.28
2023-05-03 23:30	0.762	4.71	15.08
2023-05-04 0:00	0.659	4.89	21.58
2023-05-04 0:30	0.707	4.94	24.1
2023-05-04 1:00	0.620	4.82	31.83
2023-05-04 1:30	0.615	5.12	29.46
2023-05-04 2:00	0.685	4.77	27.33
2023-05-04 2:30	0.728	4.94	29.96
2023-05-04 3:00	0.612	5.43	29.21
2023-05-04 3:30	0.726	4.95	41.93
2023-05-04 4:00	0.629	5.23	35.96
2023-05-04 4:30	0.610	4.99	37.99
2023-05-04 5:00	0.586	5.22	44.8
2023-05-04 5:30	0.645	5.34	44.17
2023-05-04 6:00	0.562	5.30	43.7
2023-05-04 6:30	0.550	5.87	35.28
2023-05-04 7:00	0.563	5.32	29.5
2023-05-04 7:30	0.493	5.56	37.76
2023-05-04 8:00	0.566	5.20	34.39
2023-05-04 8:30	0.593	5.55	37.13
2023-05-04 9:00	0.696	5.15	47.43
2023-05-04 9:30	0.649	5.59	45.85
2023-05-04 10:00	0.599	5.26	37.8
2023-05-04 10:30	0.689	5.31	42.2
2023-05-04 11:00	0.759	5.04	35.01
2023-05-04 11:30	0.755	4.87	31.66
2023-05-04 12:00	0.721	4.99	33.25
2023-05-04 12:30	0.749	5.21	33.76
2023-05-04 13:00	0.711	5.46	36.7
2023-05-04 13:30	0.888	5.37	34.71
2023-05-04 14:00	0.820	5.58	35.78
2023-05-04 14:30	0.811	5.82	33
2023-05-04 15:00	0.647	5.93	32.52
2023-05-04 15:30	0.726	6.23	32.63
2023-05-04 16:00	0.841	5.46	40.24
2023-05-04 16:30	0.769	5.64	38.28
2023-05-04 17:00	0.731	5.66	37.88
2023-05-04 17:30	0.759	5.36	34.25
2023-05-04 18:00	0.819	5.78	34.16
2023-05-04 18:30	0.863	5.81	27.08
2023-05-04 19:00	1.076	5.49	31.22
2023-05-04 19:30	1.086	5.70	28.37
2023-05-04 20:00	1.173	5.92	21.8
2023-05-04 20:30	1.163	5.51	20.92
2023-05-04 21:00	1.224	5.84	23.87
2023-05-04 21:30	1.355	5.53	21.61
2023-05-04 22:00	1.370	5.73	21.15
2023-05-04 22:30	1.412	5.98	24.15
2023-05-04 23:00	1.499	5.82	24.63
2023-05-04 23:30	1.629	6.01	30.16
2023-05-05 0:00	2.132	6.22	29.68
2023-05-05 0:30	1.590	6.34	24.41
2023-05-05 1:00	1.799	6.41	19.98
2023-05-05 1:30	1.748	5.99	25.71
2023-05-05 2:00	1.519	5.91	22.28
2023-05-05 2:30	1.385	6.04	23.6
2023-05-05 3:00	1.600	5.81	14.14
2023-05-05 3:30	1.532	5.94	13.56
2023-05-05 4:00	1.452	5.99	11.84
2023-05-05 4:30	1.602	6.09	8.82
2023-05-05 5:00	1.387	5.93	10.67
2023-05-05 5:30	1.367	5.69	2.81
2023-05-05 6:00	1.458	5.73	0.58
2023-05-05 6:30	1.616	5.63	5.5
2023-05-05 7:00	1.803	5.77	3.6
2023-05-05 7:30	1.805	5.59	4.43
2023-05-05 8:00	1.673	5.97	5.78
2023-05-05 8:30	2.022	5.63	9.78
2023-05-05 9:00	2.473	6.42	12.25
2023-05-05 9:30	2.688	5.95	14.62
2023-05-05 10:00	2.799	5.70	10.02
2023-05-05 10:30	2.770	6.28	13.92
2023-05-05 11:00	2.771	6.25	10.39
2023-05-05 11:30	2.521	6.11	10.67
2023-05-05 12:00	2.863	6.21	12.44
2023-05-05 12:30	2.957	6.25	8.23
2023-05-05 13:00	2.994	6.47	6.13
2023-05-05 13:30	3.111	6.58	11.53
2023-05-05 14:00	3.383	6.66	8.88
2023-05-05 14:30	2.828	6.59	12.11
2023-05-05 15:00	3.268	6.73	19.97
2023-05-05 15:30	2.975	6.52	21.27
2023-05-05 16:00	3.060	6.84	16.77
2023-05-05 16:30	2.568	6.75	12.92
2023-05-05 17:00	3.347	7.11	21.29
2023-05-05 17:30	3.109	6.72	12.28
2023-05-05 18:00	2.858	6.83	15.49
2023-05-05 18:30	3.044	6.96	12.24
2023-05-05 19:00	2.838	7.12	9.06
2023-05-05 19:30	3.325	6.74	9.32
2023-05-05 20:00	3.140	6.72	15.88
2023-05-05 20:30	3.485	6.87	11.04
2023-05-05 21:00	3.446	6.65	10.46
2023-05-05 21:30	3.751	7.30	9.38
2023-05-05 22:00	3.122	6.12	13.03
2023-05-05 22:30	4.129	6.68	15.38
2023-05-05 23:00	3.395	6.53	20.14
2023-05-05 23:30	3.678	6.57	17.62
2023-05-06 0:00	3.297	6.45	22.43
2023-05-06 0:30	3.512	6.86	24.2
2023-05-06 1:00	3.740	7.09	29.75
2023-05-06 1:30	3.693	7.00	29.44
2023-05-06 2:00	3.674	6.69	41.52
2023-05-06 2:30	3.172	6.58	30.24
2023-05-06 3:00	3.175	6.89	35.36
2023-05-06 3:30	3.437	7.20	33.92
2023-05-06 4:00	2.685	7.20	34.14
2023-05-06 4:30	2.514	6.69	38.76
2023-05-06 5:00	2.557	7.31	40.24
2023-05-06 5:30	2.522	7.25	36.6
2023-05-06 6:00	2.269	7.05	42.84
2023-05-06 6:30	2.260	7.46	34.95
2023-05-06 7:00	2.125	7.20	37.63
2023-05-06 7:30	2.047	7.29	39.99
2023-05-06 8:00	1.961	6.62	33.58
2023-05-06 8:30	1.971	6.93	35.35
2023-05-06 9:00	2.051	7.10	33.28
2023-05-06 9:30	2.247	6.90	34.13
2023-05-06 10:00	1.826	6.78	26.58
2023-05-06 10:30	1.951	7.03	35.49
2023-05-06 11:00	1.844	6.55	29.16
2023-05-06 11:30	1.748	7.01	38.94
2023-05-06 12:00	1.689	6.88	33.5
2023-05-06 12:30	1.535	6.64	35.62
2023-05-06 13:00	1.366	7.09	40.53
2023-05-06 13:30	1.417	7.33	39.35
2023-05-06 14:00	1.371	7.16	46.74
2023-05-06 14:30	1.395	7.07	46.6
2023-05-06 15:00	1.279	7.53	43.95
2023-05-06 15:30	1.241	7.53	46.33
2023-05-06 16:00	0.948	6.79	42.97
2023-05-06 16:30	0.783	7.17	48.47
2023-05-06 17:00	1.009	7.13	36.72
2023-05-06 17:30	0.844	6.92	43.77
2023-05-06 18:00	0.740	7.63	38.97
2023-05-06 18:30	0.630	6.90	29.1
2023-05-06 19:00	0.778	7.57	27.74
2023-05-06 19:30	0.666	7.30	51.98
2023-05-06 20:00	0.774	7.06	48.04
2023-05-06 20:30	0.774	6.68	34.39
2023-05-06 21:00	0.728	6.77	18.73
2023-05-06 21:30	0.675	7.32	33.32
2023-05-06 22:00	0.622	7.42	18.4
2023-05-06 22:30	0.624	6.87	22.88
2023-05-06 23:00	0.645	6.81	26.99
2023-05-06 23:30	0.656	6.69	23.81
2023-05-07 0:00	0.645	6.96	34.23
2023-05-07 0:30	0.688	6.73	30.75
2023-05-07 1:00	0.727	6.49	33.5
2023-05-07 1:30	0.738	6.73	27.18
2023-05-07 2:00	0.847	6.47	28.19
2023-05-07 2:30	0.749	6.88	31.02
2023-05-07 3:00	0.672	6.60	24.79
2023-05-07 3:30	0.608	6.96	36.36
2023-05-07 4:00	0.609	7.39	33.05
2023-05-07 4:30	0.772	6.77	28.95
2023-05-07 5:00	0.711	6.71	34.73
2023-05-07 5:30	0.604	7.03	23.26
2023-05-07 6:00	0.766	5.72	27.44
2023-05-07 6:30	0.575	6.74	28.22
2023-05-07 7:00	0.533	6.93	32.28
2023-05-07 7:30	0.643	6.48	25.52
2023-05-07 8:00	0.916	6.40	28
2023-05-07 8:30	0.877	6.45	33.44
2023-05-07 9:00	0.840	5.97	27.28
2023-05-07 9:30	0.740	6.82	33.93
2023-05-07 10:00	0.720	7.11	41.86
2023-05-07 10:30	0.614	6.40	51.95
2023-05-07 11:00	0.712	7.77	53.02
2023-05-07 11:30	0.673	7.35	56.87
2023-05-07 12:00	0.685	6.92	47.56
2023-05-07 12:30	0.752	7.83	44.58
2023-05-07 13:00	0.832	6.70	47.23
2023-05-07 13:30	0.684	7.53	57.04
2023-05-07 14:00	0.693	6.73	63.29
2023-05-07 14:30	0.623	6.91	58.24
2023-05-07 15:00	0.710	6.46	64.68
2023-05-07 15:30	0.698	6.95	66.2
2023-05-07 16:00	0.758	8.31	66.62
2023-05-07 16:30	0.905	7.71	62.38
2023-05-07 17:00	0.749	8.02	59.81
2023-05-07 17:30	0.767	7.84	58.94
2023-05-07 18:00	0.826	7.07	55.02
2023-05-07 18:30	0.708	8.27	50.1
2023-05-07 19:00	0.778	7.30	45.36
2023-05-07 19:30	0.744	7.29	52.48
2023-05-07 20:00	0.795	7.56	46.2
2023-05-07 20:30	0.778	7.90	54.76
2023-05-07 21:00	0.754	7.50	60.23
2023-05-07 21:30	0.791	7.20	59.94
2023-05-07 22:00	0.985	7.19	55.59
2023-05-07 22:30	0.899	7.81	60.16
2023-05-07 23:00	0.931	7.48	61.55
2023-05-07 23:30	1.107	8.39	59.58
2023-05-08 0:00	0.948	8.09	64
2023-05-08 0:30	1.040	8.05	64.06
2023-05-08 1:00	0.919	7.75	65.01
2023-05-08 1:30	1.006	8.11	69.25
2023-05-08 2:00	0.934	8.35	88.37
2023-05-08 2:30	0.755	8.37	82.11
2023-05-08 3:00	0.902	6.69	92.84
2023-05-08 3:30	0.968	7.68	99.11
2023-05-08 4:00	0.831	7.30	98.51
2023-05-08 4:30	0.752	7.31	94.04
2023-05-08 5:00	0.770	7.88	89.19
2023-05-08 5:30	0.922	8.43	86.13
2023-05-08 6:00	0.837	7.01	86.5
2023-05-08 6:30	0.903	7.98	75.19
2023-05-08 7:00	0.858	7.91	70.41
2023-05-08 7:30	0.963	7.81	51.44
2023-05-08 8:00	0.944	7.79	42.26
2023-05-08 8:30	0.998	7.21	43.19
2023-05-08 9:00	0.906	7.18	38.98
2023-05-08 9:30	0.804	7.52	26.8
2023-05-08 10:00	0.709	7.30	13.58
2023-05-08 10:30	0.624	7.62	9.82
2023-05-08 11:00	0.692	6.71	10.26
2023-05-08 11:30	0.821	6.58	3.76
2023-05-08 12:00	0.747	6.26	8.62
2023-05-08 12:30	0.688	6.78	7.9
2023-05-08 13:00	0.668	6.44	11.85
2023-05-08 13:30	0.738	6.21	14.83
2023-05-08 14:00	0.743	6.02	21.77
2023-05-08 14:30	0.659	6.49	24.49
2023-05-08 15:00	0.703	5.95	22.34
2023-05-08 15:30	0.687	6.41	22.37
2023-05-08 16:00	0.721	6.35	26.77
2023-05-08 16:30	0.643	6.48	21.84
2023-05-08 17:00	0.669	6.30	16.55
2023-05-08 17:30	0.655	6.83	20.13
2023-05-08 18:00	0.663	6.73	9.97
2023-05-08 18:30	0.729	6.66	15.06
2023-05-08 19:00	0.576	6.99	11.77
2023-05-08 19:30	0.856	6.87	10.1
2023-05-08 20:00	0.675	7.25	15.35
2023-05-08 20:30	0.668	6.69	13.54
2023-05-08 21:00	0.737	6.38	13
2023-05-08 21:30	0.584	6.24	15.14
2023-05-08 22:00	0.668	6.05	11.52
2023-05-08 22:30	0.710	6.08	13.18
2023-05-08 23:00	0.611	6.64	11.87
2023-05-08 23:30	0.593	6.42	14.1
2023-05-09 0:00	0.570	7.38	13.61
2023-05-09 0:30	0.520	6.79	13.96
2023-05-09 1:00	0.492	6.89	7.18
2023-05-09 1:30	0.442	6.69	9.94
